,Subject Age Group,Stop Resolution,Weapon Type,Officer Gender,Officer Race,Subject Perceived Race,Subject Perceived Gender,Officer Age,Weekday,Time of Month,Precinct,Watch,Final Call Re-map,Initial Call Re-map
34954,5,0,None,0,White,African American,0,3,5,2,TRAINING,0,unknown,unknown
34955,5,0,None,0,White,African American,0,4,2,2,SOUTH,2,unknown,unknown
34956,5,0,None,0,Multi-Racial,Native,0,3,1,3,WEST,2,unknown,unknown
34957,5,0,None,0,Multi-Racial,White,0,3,4,3,WEST,2,unknown,unknown
34958,5,0,None,1,White,White,0,5,2,1,NORTH,2,unknown,unknown
34959,5,0,None,1,White,White,1,4,3,1,NORTH,3,unknown,unknown
34960,5,0,None,0,White,African American,0,3,0,2,WEST,1,unknown,unknown
34961,5,0,None,1,White,White,0,4,5,3,NORTH,3,unknown,unknown
34962,5,0,None,0,White,African American,0,2,4,1,TRAINING,0,unknown,unknown
34963,5,0,None,0,White,White,0,4,5,1,SOUTHWEST,1,unknown,unknown
34964,5,0,None,0,White,White,0,4,5,1,NORTH,2,unknown,unknown
34965,5,0,None,1,White,White,0,3,0,1,SOUTHWEST,2,unknown,unknown
34966,5,0,None,0,White,African American,0,2,2,2,TRAINING,0,unknown,unknown
34967,5,0,None,1,White,White,0,2,3,2,WEST,1,unknown,unknown
34968,5,0,None,0,Native,African American,0,4,5,2,WEST,2,unknown,unknown
34969,5,0,None,1,White,White,0,3,5,1,EAST,3,unknown,unknown
34970,5,0,None,0,White,White,0,3,0,2,WEST,1,unknown,unknown
34971,5,0,None,0,White,African American,0,4,3,2,SOUTHWEST,2,unknown,unknown
34972,5,0,None,0,African American,White,0,5,2,2,NORTH,1,unknown,unknown
34973,5,0,None,0,African American,White,0,4,6,2,NORTH,1,unknown,unknown
34974,5,0,None,0,White,White,0,3,1,3,NORTH,3,unknown,unknown
34975,5,0,None,0,White,White,0,5,0,3,WEST,0,unknown,unknown
34976,5,0,None,0,White,White,0,4,1,3,NORTH,3,unknown,unknown
34977,5,0,None,0,White,Multi-Racial,0,4,4,1,WEST,2,unknown,unknown
34978,5,0,None,1,White,Native,1,2,5,1,WEST,1,unknown,unknown
34979,5,0,None,1,White,African American,0,4,5,1,EAST,3,unknown,unknown
34980,5,0,None,0,White,African American,0,3,2,2,SOUTH,1,unknown,unknown
34981,5,0,None,0,African American,Hispanic,0,3,2,2,EAST,1,unknown,unknown
34982,5,0,None,1,White,Native,0,5,1,2,NORTH,2,unknown,unknown
34983,5,0,None,0,White,African American,1,3,2,2,SOUTH,1,unknown,unknown
34984,5,0,None,0,White,African American,1,3,2,2,WEST,3,unknown,unknown
34985,5,0,None,0,White,White,0,3,0,1,SOUTH,2,suspicious,suspicious
34986,5,0,None,1,White,White,0,3,0,1,SOUTHWEST,2,unknown,unknown
34987,5,0,None,0,African American,White,0,3,6,2,TRAINING,0,unknown,unknown
34988,5,1,None,0,White,Hispanic,0,5,0,1,NORTH,2,assault,assault
34989,5,0,None,0,African American,African American,0,3,6,2,TRAINING,0,unknown,unknown
34990,5,0,None,0,Native,Multi-Racial,0,5,0,1,SOUTHWEST,1,unknown,unknown
34991,5,0,None,0,Unknown,African American,1,4,0,3,WEST,0,unknown,unknown
34992,5,0,None,0,White,African American,0,3,4,1,TRAINING,0,unknown,unknown
34993,5,0,None,0,Multi-Racial,White,0,3,0,1,EAST,2,unknown,unknown
34994,5,0,None,0,White,White,0,6,1,1,SOUTHWEST,2,unknown,unknown
34995,5,0,None,0,White,White,1,4,0,2,WEST,3,unknown,unknown
34996,5,0,None,0,Hispanic,White,0,3,1,2,NORTH,2,unknown,unknown
34997,5,0,None,0,White,African American,0,3,2,3,WEST,2,unknown,unknown
34998,5,0,None,1,White,White,0,5,5,2,NORTH,2,unknown,unknown
34999,5,0,None,0,Unknown,White,0,4,5,2,EAST,2,unknown,unknown
35000,5,0,None,0,White,African American,1,2,6,2,EAST,2,unknown,unknown
35001,5,0,None,0,White,Native,1,4,3,3,WEST,1,unknown,unknown
35002,5,0,None,1,White,White,0,4,3,3,NORTH,2,unknown,unknown
35003,5,0,None,0,White,African American,0,4,2,3,WEST,0,unknown,unknown
35004,5,0,None,0,White,Asian,1,6,2,1,WEST,2,unknown,unknown
35005,5,0,None,0,White,Multi-Racial,0,4,2,2,WEST,2,unknown,unknown
35006,5,0,None,0,Hispanic,White,1,5,4,2,SOUTHWEST,2,unknown,unknown
35007,5,0,None,0,White,African American,0,3,1,2,SOUTH,1,unknown,unknown
35008,5,0,None,0,White,African American,0,3,1,2,TRAINING,0,unknown,unknown
35009,5,0,None,0,White,Asian,0,3,6,2,WEST,1,unknown,unknown
35010,5,1,None,0,White,White,0,6,0,1,WEST,2,warrant,warrant
35011,5,0,None,0,Unknown,African American,0,4,0,3,WEST,0,unknown,unknown
35012,5,0,None,0,Unknown,Multi-Racial,0,4,0,3,WEST,0,unknown,unknown
35013,5,0,None,0,White,African American,0,4,3,3,EAST,0,unknown,unknown
35014,5,0,None,0,White,African American,0,2,5,2,NORTH,3,unknown,unknown
35015,5,0,None,0,African American,White,1,3,6,2,TRAINING,0,unknown,unknown
35016,5,1,None,0,White,African American,0,3,4,3,EAST,2,unknown,unknown
35017,5,0,None,0,Multi-Racial,African American,0,3,6,3,NORTH,2,unknown,unknown
35018,5,0,None,0,Native,White,0,6,0,1,NORTH,2,unknown,unknown
35019,5,0,None,1,White,White,1,3,0,1,NORTH,2,unknown,unknown
35020,5,0,None,0,White,White,0,3,4,1,WEST,3,unknown,unknown
35021,5,0,None,0,White,African American,1,3,0,2,WEST,3,unknown,unknown
35022,5,0,None,1,White,White,0,4,0,1,SOUTHWEST,2,unknown,unknown
35023,5,0,None,0,Multi-Racial,White,0,3,2,1,NORTH,1,unknown,unknown
35024,5,0,None,0,Unknown,Hispanic,0,2,3,1,EAST,2,unknown,unknown
35025,5,0,None,0,White,African American,0,3,3,1,NORTH,1,unknown,unknown
35026,5,0,None,0,White,African American,1,2,5,2,WEST,2,unknown,unknown
35027,5,0,None,0,White,White,0,5,0,2,NORTH,2,unknown,unknown
35028,5,0,None,0,Multi-Racial,White,0,3,2,2,NORTH,3,unknown,unknown
35029,5,0,None,0,White,Native,0,4,3,3,WEST,1,unknown,unknown
35030,5,0,Lethal Blade,0,White,White,0,5,6,3,WEST,2,unknown,unknown
35031,5,0,None,0,White,Unknown,0,3,1,2,SOUTH,2,unknown,unknown
35032,5,1,None,0,White,Unknown,0,3,1,1,SOUTH,2,warrant,warrant
35033,5,0,None,0,Unknown,White,0,2,5,2,EAST,2,unknown,unknown
35034,5,0,None,0,White,Hispanic,0,4,2,3,SOUTH,2,unknown,unknown
35035,5,0,None,0,Hispanic,African American,0,3,3,3,WEST,3,unknown,unknown
35036,5,0,None,1,White,African American,0,4,3,1,EAST,3,unknown,unknown
35037,5,0,None,0,White,African American,0,3,5,2,WEST,1,unknown,unknown
35038,5,0,Lethal Blade,0,White,African American,0,4,1,2,WEST,2,unknown,unknown
35039,5,0,None,0,White,African American,1,3,1,2,WEST,2,unknown,unknown
35040,5,0,None,1,White,White,1,4,2,3,NORTH,3,unknown,unknown
35041,5,0,None,0,White,White,0,4,2,3,NORTH,0,unknown,unknown
35042,5,0,None,0,White,White,0,3,3,1,EAST,2,unknown,unknown
35043,5,0,None,0,Asian,White,1,4,4,1,WEST,2,unknown,unknown
35044,5,0,None,0,White,White,1,3,5,1,WEST,2,unknown,unknown
35045,5,0,None,0,White,White,0,6,5,1,SOUTHWEST,2,unknown,unknown
35046,5,0,None,0,White,Native,0,3,4,2,EAST,2,unknown,unknown
35047,5,0,None,0,White,White,0,3,6,3,NORTH,1,unknown,unknown
35048,5,0,None,0,White,White,0,5,1,3,WEST,2,unknown,unknown
35049,5,0,None,1,White,African American,0,3,5,3,NORTH,2,unknown,unknown
35050,5,1,Lethal Blade,0,Hispanic,White,0,3,2,1,TRAINING,0,assault,assault
35051,5,0,None,0,Unknown,African American,0,2,5,2,EAST,2,trespass,trespass
35052,5,0,None,0,White,White,0,5,1,3,WEST,2,unknown,unknown
35053,5,0,None,1,White,White,1,2,5,3,WEST,1,unknown,unknown
35054,5,0,None,0,White,Multi-Racial,0,4,5,3,WEST,2,unknown,unknown
35055,5,0,None,0,Asian,African American,0,3,2,1,NORTH,1,unknown,unknown
35056,5,0,None,0,White,White,0,4,4,1,NORTH,3,unknown,unknown
35057,5,0,None,0,White,White,0,4,4,1,TRAINING,0,unknown,unknown
35058,5,0,None,0,White,White,0,6,5,1,SOUTHWEST,2,unknown,unknown
35059,5,0,None,0,White,Multi-Racial,0,4,2,2,WEST,2,unknown,unknown
35060,5,0,None,0,White,White,0,3,2,2,WEST,3,unknown,unknown
35061,5,0,None,0,White,Hispanic,0,3,5,2,WEST,3,unknown,unknown
35062,5,0,None,1,White,White,0,2,0,3,WEST,1,unknown,unknown
35063,5,0,None,1,White,White,1,5,0,3,NORTH,2,unknown,unknown
35064,5,0,None,0,White,Multi-Racial,0,4,3,1,WEST,2,unknown,unknown
35065,5,0,None,0,Hispanic,Native,0,3,5,1,SOUTHWEST,2,unknown,unknown
35066,5,0,None,0,White,African American,0,4,6,1,WEST,1,unknown,unknown
35067,5,0,None,1,White,African American,0,2,6,1,WEST,1,unknown,unknown
35068,5,0,None,1,White,African American,0,4,2,2,WEST,3,unknown,unknown
35069,5,0,None,0,White,Unknown,0,4,4,3,SOUTH,2,unknown,unknown
35070,5,0,None,1,White,White,0,2,2,3,WEST,1,unknown,unknown
35071,5,0,None,0,White,White,0,3,0,1,WEST,3,unknown,unknown
35072,5,0,Lethal Blade,0,White,White,0,3,0,2,SOUTH,1,unknown,unknown
35073,5,0,None,0,White,White,0,4,1,2,SOUTHWEST,1,unknown,unknown
35074,5,0,None,0,White,White,0,3,1,2,TRAINING,0,unknown,unknown
35075,5,0,None,0,White,African American,0,2,3,2,TRAINING,0,unknown,unknown
35076,5,0,None,0,White,Unknown,0,4,4,2,NORTH,1,unknown,unknown
35077,5,0,None,0,Asian,White,0,3,5,3,NORTH,3,unknown,unknown
35078,5,0,None,0,White,White,0,3,2,3,WEST,3,unknown,unknown
35079,5,0,None,0,White,Native,0,5,0,1,WEST,1,unknown,unknown
35080,5,0,None,0,White,White,0,5,3,1,WEST,3,unknown,unknown
35081,5,0,None,0,White,Native,0,3,3,2,WEST,1,unknown,unknown
35082,5,0,None,0,Multi-Racial,White,0,2,4,2,WEST,1,unknown,unknown
35083,5,0,None,0,Hispanic,White,0,4,5,2,TRAINING,0,unknown,unknown
35084,5,0,None,1,White,African American,1,2,6,2,TRAINING,0,unknown,unknown
35085,5,0,None,0,White,African American,0,3,1,3,WEST,3,unknown,unknown
35086,5,0,None,0,White,White,0,3,0,1,SOUTH,2,unknown,unknown
35087,5,0,None,0,White,Hispanic,1,4,6,2,SOUTHWEST,1,unknown,unknown
35088,5,0,None,0,White,White,0,2,4,2,NORTH,3,unknown,unknown
35089,5,1,None,0,White,White,0,2,0,1,SOUTH,2,traffic,traffic
35090,5,0,None,0,White,White,1,3,3,2,NORTH,3,unknown,unknown
35091,5,0,None,0,Asian,White,0,3,4,3,NORTH,1,unknown,unknown
35092,5,0,None,0,Unknown,White,0,4,0,3,WEST,0,unknown,unknown
35093,5,0,None,0,White,White,0,5,0,3,WEST,1,unknown,unknown
35094,5,0,None,0,White,Native,0,4,2,1,WEST,1,unknown,unknown
35095,5,0,None,0,White,White,0,3,0,1,WEST,2,unknown,unknown
35096,5,0,None,0,White,African American,0,3,0,1,SOUTHWEST,2,unknown,unknown
35097,5,0,None,1,White,Unknown,0,3,6,2,EAST,2,unknown,unknown
35098,5,0,None,0,White,White,0,3,2,2,NORTH,2,unknown,unknown
35099,5,0,None,0,White,White,0,3,1,3,SOUTH,2,unknown,unknown
35100,5,0,None,0,White,African American,0,4,4,1,SOUTH,0,unknown,unknown
35101,5,0,None,1,White,African American,0,3,6,1,EAST,2,unknown,unknown
35102,5,0,None,0,Hispanic,Native,0,3,6,3,TRAINING,0,unknown,unknown
35103,5,0,None,0,Hispanic,White,1,3,6,3,TRAINING,0,unknown,unknown
35104,5,0,None,0,Unknown,African American,0,2,6,2,EAST,2,unknown,unknown
35105,5,0,None,0,White,African American,0,3,1,2,WEST,2,unknown,unknown
35106,5,0,None,0,White,Multi-Racial,0,3,3,1,NORTH,3,theft,theft
35107,5,1,None,0,White,White,1,4,6,2,NORTH,2,theft,theft
35108,5,0,None,0,White,African American,0,5,6,2,NORTH,2,weapon,weapon
35109,5,0,None,0,White,African American,0,3,2,2,EAST,2,theft,theft
35110,5,0,None,0,White,Hispanic,0,3,1,2,WEST,3,unknown,unknown
35111,5,0,None,0,Multi-Racial,White,1,3,2,2,NORTH,3,unknown,unknown
35112,5,0,None,0,White,African American,0,3,2,1,NORTH,2,unknown,unknown
35113,5,0,None,0,White,Native,0,4,1,2,NORTH,1,unknown,unknown
35114,5,0,None,0,White,African American,0,3,4,2,NORTH,3,unknown,unknown
35115,5,0,None,0,White,White,1,3,5,2,NORTH,3,unknown,unknown
35116,5,0,None,0,White,African American,0,2,4,2,TRAINING,0,unknown,unknown
35117,5,0,None,0,White,White,0,2,1,2,EAST,2,unknown,unknown
35118,5,0,None,0,White,White,0,2,6,2,EAST,2,unknown,unknown
35119,5,0,None,0,White,African American,0,4,2,2,SOUTH,2,unknown,unknown
35120,5,0,None,0,White,White,0,4,4,3,NORTH,2,unknown,unknown
35121,5,1,None,1,White,African American,1,2,3,1,TRAINING,0,fraud,fraud
35122,5,1,None,0,White,Native,1,4,6,2,WEST,2,under influence,under influence
35123,5,0,None,0,Hispanic,African American,0,6,0,2,AUTO,0,suspicious,assist others
35124,5,1,None,0,White,African American,0,5,0,2,WEST,2,weapon,disturbance
35125,5,0,None,0,White,White,0,4,0,2,EAST,2,assault,assault
35126,5,1,None,1,White,Unknown,0,3,3,2,NORTH,3,assault,disturbance
35127,5,0,None,0,Hispanic,White,0,3,4,2,SOUTHWEST,2,disturbance,disturbance
35128,5,0,None,1,White,White,0,3,0,2,SOUTHWEST,2,fraud,fraud
35129,5,0,None,0,White,White,0,3,4,2,EAST,3,disturbance,weapon
35130,5,0,None,0,White,Unknown,1,3,0,3,NORTH,2,warrant,suspicious
35131,5,1,Lethal Blade,0,White,African American,0,3,3,3,SOUTH,3,under influence,under influence
35132,5,1,None,0,White,African American,0,4,5,3,Unknown,0,theft,suspicious
35133,5,0,None,0,White,White,0,4,0,1,NORTH,2,suspicious,suspicious
35134,5,1,None,0,White,Asian,0,3,3,2,EAST,0,under influence,suspicious
35135,5,1,None,0,White,White,1,3,2,2,EAST,2,unknown,unknown
35136,5,0,None,0,White,African American,0,4,5,3,TRAINING,0,trespass,suspicious
35137,5,0,None,0,Multi-Racial,White,0,3,6,3,NORTH,2,trespass,trespass
35138,5,0,None,0,Multi-Racial,White,0,3,6,3,NORTH,2,trespass,trespass
35139,5,0,None,0,White,White,0,3,6,3,WEST,2,person in crisis,property damage
35140,5,0,None,0,White,African American,0,6,0,1,WEST,3,vice,suspicious
35141,5,0,None,0,African American,African American,0,4,2,2,TRAINING,0,theft,theft
35142,5,1,None,0,White,African American,0,3,4,2,WEST,1,suspicious,suspicious
35143,5,0,None,0,White,White,0,5,4,2,NORTH,2,under influence,suspicious
35144,5,1,None,0,White,African American,0,4,6,2,WEST,2,under influence,under influence
35145,5,0,None,0,White,African American,0,5,6,1,SOUTH,3,unknown,unknown
35146,5,0,None,0,White,White,0,5,0,1,NORTH,2,unknown,unknown
35147,5,0,None,0,Hispanic,African American,0,4,1,1,SOUTH,1,unknown,unknown
35148,5,0,None,0,Unknown,African American,0,2,6,2,EAST,2,unknown,unknown
35149,5,0,None,1,Multi-Racial,Multi-Racial,0,4,0,2,SOUTH,1,unknown,unknown
35150,5,0,None,0,White,White,0,3,1,2,SOUTHWEST,2,unknown,unknown
35151,5,0,None,0,White,White,0,3,4,2,NORTH,3,trespass,trespass
35152,5,0,None,0,Asian,African American,0,5,3,2,SOUTH,1,domestic violence,disturbance
35153,5,0,None,0,White,African American,0,3,4,2,WEST,1,unknown,unknown
35154,5,0,None,0,White,Native,0,3,2,2,SOUTH,3,domestic violence,disturbance
35155,5,0,None,0,White,Unknown,1,3,0,3,NORTH,2,warrant,suspicious
35156,5,0,None,0,White,African American,1,3,2,3,SOUTH,3,theft,theft
35157,5,0,None,0,Hispanic,White,0,3,3,3,WEST,3,theft,theft
35158,5,0,None,0,White,African American,0,3,2,1,TRAINING,0,domestic violence,disturbance
35159,5,0,Lethal Blade,0,White,Native,0,3,5,1,NORTH,3,disturbance,disturbance
35160,5,0,None,0,African American,White,1,5,2,2,NORTH,1,domestic violence,assault
35161,5,0,None,0,White,White,0,5,4,2,NORTH,2,under influence,suspicious
35162,5,0,None,0,White,White,1,5,4,2,NORTH,2,under influence,suspicious
35163,5,0,None,0,White,White,0,3,0,2,NORTH,3,assault,disturbance
35164,5,1,Lethal Blade,0,White,African American,1,3,1,2,SOUTH,2,weapon,weapon
35165,5,1,None,0,White,African American,1,3,3,2,EAST,1,warrant,trespass
35166,5,0,None,0,White,White,1,3,3,2,WEST,2,theft,theft
35167,5,0,Lethal Blade,0,Native,Hispanic,0,3,4,2,SOUTHWEST,2,person in crisis,assist others
35168,5,1,None,0,White,White,0,5,0,2,WEST,3,mischief,under influence
35169,5,1,None,0,White,White,0,4,2,2,WEST,1,trespass,trespass
35170,5,0,None,0,Hispanic,Multi-Racial,1,3,3,2,WEST,2,theft,suspicious
35171,5,1,None,0,Asian,White,0,5,0,2,NORTH,2,arson,arson
35172,5,1,None,1,White,African American,0,2,3,3,WEST,1,warrant,suspicious
35173,5,1,None,0,Native,African American,1,4,4,3,WEST,2,under influence,under influence
35174,5,1,None,0,White,White,0,4,6,3,Unknown,0,under influence,theft
35175,5,0,None,0,White,White,0,3,2,1,Unknown,0,suspicious,suspicious
35176,5,1,None,0,White,African American,0,3,3,1,SOUTH,3,warrant,suspicious
35177,5,0,None,0,White,White,1,4,3,1,TRAINING,0,suspicious,suspicious
35178,5,0,None,0,White,White,0,3,4,1,EAST,3,suspicious,disturbance
35179,5,0,None,0,White,African American,1,4,2,1,SOUTH,2,suspicious,person in crisis
35180,5,1,None,0,White,White,0,5,3,1,NORTH,2,warrant,person in crisis
35181,5,1,None,0,White,Unknown,0,4,0,2,WEST,2,under influence,suspicious
35182,5,0,None,0,White,White,1,5,4,2,NORTH,2,under influence,suspicious
35183,5,0,None,0,Hispanic,African American,0,3,3,2,WEST,2,theft,suspicious
35184,5,0,None,0,White,Native,1,3,3,2,WEST,2,theft,theft
35185,5,1,None,0,White,African American,0,4,3,2,NORTH,2,theft,theft
35186,5,1,None,0,Native,White,1,4,0,2,WEST,2,unknown,unknown
35187,5,0,None,0,White,White,0,3,6,3,Unknown,0,trespass,trespass
35188,5,0,None,0,White,Native,0,3,1,1,Unknown,0,weapon,weapon
35189,5,1,None,0,White,Hispanic,0,4,0,1,NORTH,2,assault,theft
35190,5,1,None,1,White,White,0,3,5,2,EAST,2,disturbance,disturbance
35191,5,0,None,0,White,White,0,5,6,2,NORTH,1,unknown,unknown
35192,5,0,None,0,African American,Unknown,0,6,1,3,NORTH,1,trespass,trespass
35193,5,0,None,0,White,White,1,2,5,3,Unknown,0,under influence,suspicious
35194,5,0,None,0,African American,White,0,5,1,1,Unknown,0,suspicious,suspicious
35195,5,1,None,1,Multi-Racial,African American,0,4,3,1,NORTH,1,suspicious,suspicious
35196,5,1,None,0,White,African American,0,3,3,1,WEST,2,under influence,under influence
35197,5,1,None,0,White,Hispanic,0,3,6,1,WEST,2,mischief,hazard
35198,5,0,None,0,White,African American,1,4,2,2,WEST,3,assault,disturbance
35199,5,0,None,0,White,White,0,4,2,2,WEST,3,assault,assault
35200,5,0,None,0,White,African American,0,3,1,2,WEST,2,vice,vice
35201,5,0,None,0,White,White,0,3,1,2,NORTH,3,suspicious,trespass
35202,5,0,None,0,White,African American,0,3,2,2,EAST,2,theft,theft
35203,5,0,None,0,White,White,0,4,3,2,SOUTHWEST,1,suspicious,property damage
35204,5,0,None,0,White,African American,0,5,3,2,NORTH,2,disturbance,assault
35205,5,0,None,0,White,White,0,3,3,2,NORTH,3,domestic violence,disturbance
35206,5,0,None,0,White,White,1,5,4,2,NORTH,2,warrant,suspicious
35207,5,1,None,0,White,Asian,1,3,5,2,WEST,1,warrant,trespass
35208,5,0,None,0,White,African American,0,3,1,2,SOUTH,1,trespass,trespass
35209,5,1,None,0,White,White,0,4,5,2,WEST,1,warrant,trespass
35210,5,0,None,0,White,Native,0,3,6,3,NORTH,1,disturbance,trespass
35211,5,1,Lethal Blade,0,White,Unknown,0,3,1,3,SOUTH,1,assault,assault
35212,5,0,None,0,White,White,1,3,4,2,WEST,1,suspicious,suspicious
35213,5,0,None,0,White,African American,0,4,2,2,WEST,3,assault,disturbance
35214,5,0,None,1,African American,African American,0,3,3,2,EAST,1,suspicious,suspicious
35215,5,1,None,0,White,African American,0,4,4,2,WEST,2,under influence,under influence
35216,5,0,None,0,White,African American,0,3,0,2,SOUTH,3,disturbance,trespass
35217,5,0,None,0,White,White,0,5,2,2,NORTH,2,disturbance,trespass
35218,5,0,None,0,Asian,African American,0,3,5,2,NORTH,3,suspicious,suspicious
35219,5,0,None,0,White,Unknown,0,4,3,3,EAST,1,weapon,weapon
35220,5,1,None,0,African American,White,0,4,5,3,TRAINING,0,domestic violence,assist
35221,5,0,None,1,White,White,0,4,5,3,WEST,2,disturbance,disturbance
35222,5,0,None,0,Unknown,White,1,2,0,2,EAST,2,unknown,unknown
35223,5,0,None,0,White,White,1,3,2,2,WEST,2,warrant,under influence
35224,5,0,None,0,White,African American,0,4,1,2,SOUTH,2,trespass,disturbance
35225,5,0,None,0,White,White,0,3,3,3,WEST,1,suspicious,suspicious
35226,5,0,None,0,White,White,0,5,5,3,NORTH,2,assault,disturbance
35227,5,0,None,1,Multi-Racial,African American,0,2,2,3,WEST,2,trespass,trespass
35228,5,0,None,0,White,White,1,3,3,3,WEST,3,under influence,suspicious
35229,5,0,None,0,White,White,0,5,5,1,SOUTHWEST,1,assault,disturbance
35230,5,0,None,1,Multi-Racial,African American,0,3,0,1,TRAINING,0,disturbance,assault
35231,5,1,None,0,Native,African American,0,5,2,1,NORTH,3,under influence,weapon
35232,5,0,None,0,White,White,0,3,2,1,WEST,3,suspicious,traffic
35233,5,1,None,0,African American,White,0,5,2,3,NORTH,1,theft,theft
35234,5,0,None,0,White,White,0,4,4,1,WEST,1,suspicious,suspicious
35235,5,0,None,1,White,White,0,2,5,1,WEST,1,disturbance,disturbance
35236,5,1,None,0,White,White,1,3,2,2,EAST,2,unknown,unknown
35237,5,1,None,1,White,White,0,5,5,2,NORTH,2,trespass,suspicious
35238,5,0,None,0,White,White,0,4,1,2,WEST,3,domestic violence,disturbance
35239,5,1,None,1,White,White,0,5,5,3,EAST,3,warrant,warrant
35240,5,0,None,0,White,White,1,5,1,3,EAST,1,suspicious,suspicious
35241,5,1,Lethal Blade,1,Multi-Racial,African American,0,2,4,3,WEST,2,weapon,weapon
35242,5,0,None,0,White,White,0,3,1,1,NORTH,3,disturbance,assault
35243,5,1,None,0,White,White,0,3,1,1,SOUTH,1,warrant,suspicious
35244,5,0,None,0,White,White,0,5,4,2,NORTH,2,theft,disturbance
35245,5,0,None,0,White,White,1,3,5,2,SOUTH,1,suspicious,suspicious
35246,5,0,None,0,White,African American,1,4,6,2,WEST,1,assault,assault
35247,5,0,None,0,White,White,0,3,0,2,NORTH,2,theft,disturbance
35248,5,0,None,1,White,White,0,5,0,2,NORTH,2,unknown,unknown
35249,5,1,None,0,White,Hispanic,0,3,3,2,WEST,3,assault,assault
35250,5,0,None,0,White,African American,0,3,3,2,EAST,1,theft,theft
35251,5,0,None,0,White,White,0,3,5,3,WEST,3,suspicious,assist others
35252,5,0,None,0,White,African American,0,3,5,3,SOUTH,1,unknown,unknown
35253,5,0,None,0,Hispanic,African American,1,4,4,2,SOUTH,2,trespass,vice
35254,5,0,None,1,White,White,1,3,3,1,NORTH,2,unknown,unknown
35255,5,0,None,0,White,White,0,3,1,2,WEST,1,trespass,disturbance
35256,5,0,None,0,African American,White,1,2,2,2,TRAINING,0,traffic,under influence
35257,5,0,None,0,White,White,0,4,4,2,NORTH,3,suspicious,traffic
35258,5,0,None,0,White,White,0,3,0,2,WEST,3,trespass,suspicious
35259,5,0,None,0,White,White,0,4,2,2,SOUTHWEST,2,trespass,property damage
35260,5,0,Lethal Blade,1,African American,African American,0,3,4,2,EAST,3,assault,disturbance
35261,5,0,None,1,White,White,1,2,1,3,WEST,1,fraud,fraud
35262,5,0,None,0,White,White,1,3,1,1,NORTH,3,disturbance,assault
35263,5,0,None,1,White,White,0,3,3,1,NORTH,2,unknown,unknown
35264,5,0,None,1,White,White,0,4,5,1,WEST,2,disturbance,disturbance
35265,5,0,None,0,White,African American,0,4,2,2,EAST,3,theft,theft
35266,5,1,None,0,White,White,1,3,4,2,WEST,1,unknown,unknown
35267,5,1,None,0,White,African American,0,5,3,2,SOUTH,0,warrant,warrant
35268,5,0,None,1,White,African American,0,2,1,2,SOUTH,3,property damage,weapon
35269,5,0,None,0,White,African American,0,4,2,2,TRAINING,0,suspicious,mischief
35270,5,0,None,0,White,White,0,3,2,2,EAST,1,trespass,trespass
35271,5,0,None,0,Asian,White,0,3,5,3,NORTH,1,trespass,trespass
35272,5,1,None,0,African American,African American,0,3,5,3,EAST,0,vice,suspicious
35273,5,1,None,0,White,Unknown,0,3,6,3,EAST,2,assault,disturbance
35274,5,0,Lethal Blade,0,Hispanic,African American,0,3,0,3,WEST,2,unknown,unknown
35275,5,1,None,0,White,Unknown,0,3,0,3,NORTH,2,warrant,suspicious
35276,5,1,None,0,Unknown,African American,0,3,0,3,SOUTH,0,warrant,theft
35277,5,1,None,0,White,African American,0,3,4,3,SOUTH,1,unknown,unknown
35278,5,0,None,0,White,White,0,5,6,1,NORTH,2,suspicious,suspicious
35279,5,1,None,0,White,White,0,4,6,1,NORTH,3,assault,disturbance
35280,5,0,None,0,White,African American,0,4,0,2,SOUTH,0,suspicious,suspicious
35281,5,1,None,0,White,African American,0,4,3,2,NORTH,2,under influence,theft
35282,5,1,None,0,White,African American,1,3,4,2,WEST,1,fraud,fraud
35283,5,0,None,0,White,White,0,4,4,2,NORTH,2,trespass,trespass
35284,5,0,None,0,White,White,0,3,5,2,SOUTH,1,suspicious,suspicious
35285,5,1,None,0,White,White,0,3,0,2,SOUTH,1,assault,weapon
35286,5,1,None,0,White,African American,0,3,1,2,NORTH,3,assault,weapon
35287,5,1,None,0,Multi-Racial,White,0,2,3,2,WEST,1,theft,theft
35288,5,0,None,0,White,White,0,5,6,2,NORTH,2,suspicious,theft
35289,5,1,None,0,White,White,0,5,1,1,Unknown,0,property damage,property damage
35290,5,1,None,0,Unknown,White,1,2,4,1,EAST,2,under influence,disturbance
35291,5,0,Firearm,0,White,White,0,3,5,1,NORTH,3,suspicious,theft
35292,5,0,None,0,White,Hispanic,0,4,0,1,NORTH,2,trespass,trespass
35293,5,1,None,0,White,African American,0,3,0,3,WEST,1,unknown,unknown
35294,5,0,None,0,White,White,0,2,1,2,NORTH,1,person in crisis,suspicious
35295,5,0,None,0,Asian,White,0,3,3,2,NORTH,2,assault,disturbance
35296,5,0,None,0,White,White,1,4,5,2,NORTH,3,traffic,auto
35297,5,0,None,0,White,African American,0,4,0,2,EAST,2,suspicious,suspicious
35298,5,0,None,1,White,White,0,3,0,2,EAST,2,trespass,assault
35299,5,1,None,0,White,White,0,3,4,2,NORTH,3,auto,auto
35300,5,0,None,0,White,White,0,4,4,2,NORTH,3,suspicious,suspicious
35301,5,0,None,0,White,African American,0,3,0,2,SOUTHWEST,3,suspicious,suspicious
